customer_sk,recency,frequency,monetary,labels
14291.0,151,15,29876.46,0
57776.0,509,74,180948.85,2
34890.0,410,84,149253.05,2
13519.0,26,85,198604.54,2
25858.0,739,67,179632.22,2
94058.0,329,62,111636.94,2
86098.0,394,43,83817.6,0
90395.0,410,30,58129.34,0
97118.0,76,68,184395.17,2
94296.0,59,45,94237.06,0
19702.0,448,33,49514.6,0
50167.0,475,70,127055.63,2
67747.0,66,52,133887.76,2
81519.0,124,61,220084.56,2
15214.0,50,62,154233.58,2
91066.0,82,20,31390.17,0
82271.0,289,61,164049.11,2
89672.0,61,73,183847.8,2
66677.0,248,21,39907.01,0
79143.0,51,57,131895.26,2
95133.0,404,52,165953.96,2
74271.0,19,62,111420.02,2
6016.0,267,75,193640.36,2
2174.0,63,47,121025.81,0
41657.0,388,59,128654.33,2
41063.0,337,36,49777.35,0
18271.0,55,51,122603.89,0
52959.0,82,17,29070.53,0
6288.0,32,41,72687.64,0
14670.0,124,57,123369.49,2
95509.0,743,70,175358.09,2
23818.0,28,46,92570.31,0
8261.0,5,94,214216.3,2
64640.0,113,62,99421.82,0
15885.0,384,60,165888.93,2
9348.0,129,31,48461.8,0
23682.0,359,69,212558.64,2
21093.0,383,21,43169.11,0
32187.0,1015,10,19233.79,1
77331.0,147,63,115193.17,2
55103.0,340,27,73445.96,0
5286.0,662,52,88718.44,1
254.0,384,47,91293.81,0
86336.0,65,49,104057.24,0
89925.0,1,48,125477.37,0
79915.0,39,69,133207.43,2
77697.0,376,71,175668.15,2
71682.0,50,69,99612.76,2
57113.0,113,102,183433.11,2
58078.0,146,77,171081.17,2
37093.0,85,63,163472.1,2
9026.0,78,97,223430.2,2
72972.0,127,63,107296.19,2
2702.0,388,46,80896.53,0
22999.0,1,52,78978.92,0
6637.0,15,72,159588.47,2
64301.0,126,35,73666.37,0
3246.0,57,49,117138.45,0
4996.0,754,36,89107.97,1
3509.0,788,69,123994.15,1
7870.0,16,25,41086.86,0
10610.0,551,44,103378.98,1
68214.0,145,16,49470.65,0
62757.0,464,48,111014.18,0
73858.0,1165,54,123729.76,1
12494.0,259,50,128081.7,0
69281.0,12,51,92635.86,0
91848.0,162,56,86442.53,0
23103.0,513,52,90556.48,0
19.0,363,47,97716.61,0
13038.0,467,25,46517.39,0
68227.0,56,49,130060.15,0
43667.0,71,29,62453.51,0
2004.0,397,24,59571.74,0
65915.0,681,43,101943.12,1
45415.0,425,48,113856.07,0
50697.0,63,46,125458.83,0
3375.0,96,24,50585.55,0
92227.0,369,58,123129.23,2
33751.0,55,70,131517.67,2
73724.0,313,34,79745.79,0
10241.0,396,55,116326.08,0
8058.0,108,43,79861.18,0
30623.0,128,45,140490.99,0
99643.0,35,71,171412.1,2
98301.0,284,72,193984.79,2
54083.0,84,60,108517.9,2
87103.0,100,54,129424.34,2
41925.0,149,50,95289.58,0
17519.0,94,45,95925.64,0
37083.0,10,54,101304.4,0
64261.0,31,104,224261.62,2
29172.0,10,78,160798.6,2
84878.0,20,28,72372.68,0
39133.0,94,32,97113.23,0
7818.0,3,52,120820.12,0
63875.0,106,60,125492.04,2
13905.0,371,55,147044.3,2
82056.0,142,39,67508.09,0
41828.0,11,50,101766.51,0
92234.0,85,38,84924.01,0
18650.0,21,42,73260.52,0
59608.0,339,65,124708.49,2
63722.0,257,26,63197.07,0
72979.0,249,57,123218.78,2
86623.0,1,11,15912.5,0
98004.0,20,115,259790.75,2
97603.0,80,25,67038.79,0
61019.0,17,32,79885.28,0
30583.0,27,50,142616.68,2
25642.0,9,109,239305.06,2
29331.0,403,33,92164.37,0
6900.0,38,40,85198.54,0
59489.0,338,63,131044.19,2
60747.0,93,55,106665.98,0
55479.0,405,24,37533.26,0
58435.0,478,54,113158.94,0
56667.0,140,41,131874.21,0
24979.0,8,42,100116.25,0
84232.0,149,67,152777.53,2
94870.0,787,25,48587.23,1
67568.0,9,41,84262.69,0
81133.0,97,46,119508.1,0
23442.0,538,64,137415.85,2
10083.0,23,77,156076.42,2
65252.0,388,74,171420.74,2
39395.0,71,39,95204.62,0
85093.0,393,49,94332.98,0
26603.0,294,42,88873.93,0
25880.0,432,22,40402.08,0
1732.0,546,51,97908.9,0
51499.0,112,44,124500.42,0
72207.0,740,50,162829.86,1
29895.0,483,70,162401.51,2
11764.0,187,43,93452.58,0
27563.0,51,37,79875.5,0
36281.0,62,50,92129.23,0
91321.0,6,24,33821.14,0
49885.0,378,49,87239.63,0
24004.0,308,36,155001.53,0
96207.0,42,51,127778.89,0
51935.0,331,19,54957.81,0
74930.0,1236,24,53058.78,1
57024.0,645,22,54264.87,1
46489.0,646,22,72306.57,1
21964.0,38,29,62222.68,0
88890.0,755,8,12745.71,1
13224.0,868,17,53009.56,1
96880.0,872,23,86574.2,1
35469.0,849,10,13821.84,1
94697.0,67,16,40864.29,0
24727.0,702,7,15969.95,1
16474.0,59,12,28886.62,0
31915.0,205,18,55607.35,0
59952.0,246,14,33556.22,0
84504.0,275,28,52257.29,0
91469.0,384,26,50500.03,0
3762.0,396,50,118147.44,0
75189.0,736,40,76078.19,1
11600.0,71,29,41867.67,0
76259.0,221,86,174480.34,2
89469.0,476,58,133335.52,2
81173.0,747,46,105807.69,1
87565.0,144,102,260360.5,2
96151.0,434,71,139922.36,2
29402.0,757,75,100490.69,1
34976.0,637,53,114411.59,1
82397.0,764,53,135423.03,1
35658.0,382,86,228797.41,2
90797.0,462,82,195627.37,2
39109.0,385,41,74019.75,0
75214.0,475,53,113923.41,0
8158.0,51,55,132809.06,2
25372.0,45,45,111143.6,0
42237.0,4,60,115221.57,2
20440.0,7,59,113284.7,2
29911.0,47,92,229824.01,2
57573.0,95,74,152008.14,2
76141.0,717,62,99555.67,1
72877.0,380,40,77122.57,0
85278.0,107,35,114551.95,0
20798.0,95,50,92187.88,0
3862.0,398,39,114254.1,0
48307.0,437,59,185817.83,2
74083.0,1134,54,97603.63,1
13590.0,877,29,60343.43,1
64580.0,386,38,79140.71,0
21070.0,18,66,128258.06,2
75486.0,211,26,53484.1,0
95725.0,1151,40,79583.91,1
80500.0,134,17,19449.29,0
93549.0,263,78,126776.72,2
96490.0,137,99,198853.73,2
81309.0,150,54,117352.8,0
73387.0,193,35,76280.57,0
25439.0,628,73,146132.91,2
4034.0,904,39,92542.82,1
18877.0,321,43,92799.32,0
85525.0,58,45,102060.51,0
29638.0,36,48,117750.85,0
27054.0,150,43,98953.29,0
94637.0,386,68,111004.33,2
79412.0,55,40,94223.01,0
40826.0,220,45,88369.43,0
20407.0,32,47,140008.25,2
45936.0,57,53,104862.61,0
90846.0,115,30,73804.96,0
50211.0,10,92,187311.41,2
77755.0,16,53,116318.13,0
34435.0,39,63,145469.09,2
3440.0,1246,23,64348.71,1
90557.0,361,67,144622.0,2
33346.0,131,42,76104.42,0
19319.0,38,6,18693.4,0
83553.0,1278,27,35722.16,1
56272.0,307,54,91133.62,0
92903.0,208,19,28811.94,0
38836.0,733,30,39076.43,1
98957.0,2,63,165280.67,2
42876.0,329,26,29832.27,0
85117.0,372,43,97645.71,0
16514.0,554,73,151683.24,2
90081.0,141,64,160566.26,2
11668.0,10,79,179340.51,2
79507.0,110,63,155182.03,2
73965.0,466,58,143327.41,2
85729.0,104,57,132509.17,2
30956.0,29,69,128276.68,2
68607.0,24,88,199737.43,2
87828.0,573,20,47423.03,1
73990.0,166,42,46762.6,0
97239.0,1150,37,79550.1,1
71227.0,351,82,233195.89,2
20526.0,812,40,99333.25,1
45605.0,23,22,34860.31,0
5292.0,32,50,72948.86,0
60480.0,26,35,89842.36,0
71950.0,77,26,49444.24,0
20101.0,875,39,109147.93,1
13981.0,997,44,88289.39,1
61392.0,944,37,67544.29,1
42595.0,634,29,52899.22,1
86477.0,440,61,117914.05,2
37885.0,220,84,168789.79,2
88986.0,417,33,32799.69,0
50397.0,416,99,224817.8,2
58950.0,270,35,70365.09,0
83875.0,45,52,91607.65,0
40054.0,43,20,64644.79,0
87429.0,158,42,89595.23,0
2420.0,377,48,97245.63,0
12194.0,3,51,116526.0,0
15001.0,385,68,193951.85,2
89472.0,50,37,72632.39,0
48620.0,444,41,73539.76,0
30462.0,255,44,82709.66,0
94826.0,7,57,150365.69,2
77962.0,7,60,157744.64,2
84462.0,45,104,236872.25,2
4521.0,683,58,140017.56,1
17645.0,20,63,157028.61,2
94848.0,366,69,199996.12,2
78878.0,265,59,129062.67,2
99762.0,447,78,185470.45,2
3122.0,662,74,147854.05,2
93910.0,169,54,101482.36,0
34660.0,62,54,109410.03,0
9417.0,560,31,50885.28,1
27588.0,128,108,240685.45,2
53482.0,365,80,176859.67,2
27788.0,481,25,49095.67,0
89086.0,64,47,73439.75,0
620.0,174,35,71685.68,0
80903.0,20,75,146843.54,2
51442.0,476,53,104340.1,0
3360.0,505,42,88902.75,0
50031.0,133,32,67368.88,0
36259.0,642,64,139939.94,2
10224.0,215,71,108286.13,2
95202.0,88,22,54779.62,0
92078.0,28,52,98311.61,0
92786.0,11,18,39830.67,0
73145.0,801,45,77791.51,1
67769.0,224,72,210019.98,2
96086.0,556,36,65197.74,1
3628.0,19,78,209436.35,2
5736.0,123,48,147785.73,2
17432.0,3,69,114447.48,2
9578.0,206,51,129989.14,0
97858.0,603,51,108303.39,1
14984.0,165,47,83579.94,0
1239.0,14,32,84918.55,0
44957.0,67,74,128815.98,2
31655.0,19,60,122036.48,2
68823.0,78,46,103292.89,0
98470.0,816,37,59791.34,1
31142.0,443,72,169720.27,2
19209.0,83,48,115528.81,0
76853.0,602,70,219635.62,2
64380.0,210,51,102006.14,0
26110.0,427,27,49877.7,0
69430.0,183,66,169326.59,2
17076.0,59,68,129415.09,2
6833.0,22,46,135848.19,0
25229.0,370,40,50209.06,0
9145.0,394,43,85484.99,0
15630.0,128,59,135775.28,2
32620.0,131,56,93591.94,0
96158.0,33,21,29831.09,0
41279.0,30,80,157320.94,2
30125.0,192,68,177247.34,2
33199.0,659,83,191429.97,2
93212.0,9,65,159518.18,2
64071.0,277,45,74700.74,0
80432.0,95,27,58597.94,0
12477.0,384,68,142693.39,2
82437.0,49,75,158478.41,2
63467.0,79,53,88411.49,0
23189.0,43,95,137299.58,2
26976.0,10,77,208673.16,2
18051.0,458,50,106295.44,0
62111.0,103,53,109583.94,0
41219.0,120,59,113670.69,2
81588.0,56,92,203969.47,2
34729.0,512,6,11158.26,1
67628.0,25,11,30144.88,0
85106.0,1051,31,50790.01,1
63306.0,55,22,50872.91,0
76957.0,361,53,119206.0,0
98262.0,7,33,88558.21,0
34950.0,542,60,168157.43,2
67658.0,108,45,101037.17,0
94118.0,672,36,102717.12,1
2209.0,294,58,129480.61,2
37534.0,492,47,104042.0,0
59803.0,371,63,152335.69,2
5266.0,121,34,64432.95,0
94254.0,711,39,96861.41,1
12264.0,29,41,79205.22,0
46863.0,861,57,99339.96,1
43922.0,92,22,36865.61,0
93828.0,303,33,53396.94,0
60407.0,194,40,84124.72,0
7105.0,89,61,161091.58,2
86071.0,777,20,69721.0,1
68984.0,206,13,16477.21,0
6407.0,269,26,53140.77,0
46031.0,134,78,185182.47,2
90836.0,68,38,86265.44,0
10011.0,69,69,158484.53,2
66893.0,7,51,111438.26,0
12808.0,671,14,26129.1,1
62014.0,475,68,138960.7,2
9816.0,403,45,69586.97,0
94977.0,176,48,92656.57,0
30118.0,877,61,120242.86,1
35494.0,110,19,36260.02,0
54942.0,431,42,76651.81,0
59192.0,513,37,125293.7,0
64806.0,830,40,91662.43,1
72843.0,32,55,153935.19,2
74016.0,295,74,190594.39,2
80754.0,6,43,80313.86,0
16353.0,102,45,101313.31,0
87210.0,736,40,76261.62,1
70890.0,719,58,133951.74,1
6756.0,152,52,90987.31,0
83655.0,573,9,9933.63,1
37313.0,609,27,52101.95,1
90863.0,1125,33,105773.64,1
1655.0,1185,23,53297.93,1
37333.0,475,29,68074.7,0
62902.0,293,62,117002.1,2
28756.0,33,34,81735.95,0
61984.0,399,37,160676.59,0
7130.0,467,19,46619.95,0
3016.0,417,21,37619.14,0
97655.0,431,29,89248.17,0
8184.0,54,21,55556.6,0
71313.0,411,27,78794.97,0
91734.0,9,17,27649.41,0
91239.0,379,42,103918.86,0
46796.0,866,22,42517.2,1
84648.0,31,28,50147.15,0
96702.0,1111,20,59602.14,1
568.0,1266,9,20454.31,1
52838.0,585,34,89256.44,1
68521.0,807,26,74084.53,1
5417.0,829,14,38835.69,1
76838.0,925,25,55348.03,1
83816.0,1144,31,85937.28,1
46410.0,892,17,57461.69,1
17466.0,46,39,121345.53,0
53212.0,26,55,86429.84,0
79600.0,416,21,27317.7,0
73480.0,433,29,64484.02,0
53493.0,35,56,138621.85,2
98241.0,0,60,119802.51,2
52387.0,47,89,188823.54,2
39738.0,254,33,43565.37,0
16174.0,1036,25,61799.58,1
79949.0,171,48,125533.8,0
90074.0,316,69,142154.86,2
28500.0,388,28,55649.91,0
63455.0,203,58,117047.55,2
80647.0,6,69,172562.16,2
58185.0,110,83,206885.47,2
49413.0,26,32,85292.77,0
74856.0,425,32,77927.0,0
15187.0,46,44,92953.44,0
70044.0,371,44,107007.24,0
14728.0,385,69,213312.58,2
57439.0,56,69,187573.84,2
78997.0,7,58,126051.5,2
48665.0,447,49,105808.71,0
93668.0,74,32,65610.94,0
80654.0,882,40,72318.46,1
18876.0,42,41,79885.46,0
86205.0,16,61,110279.75,2
55669.0,23,25,47136.63,0
80475.0,289,38,83156.98,0
2675.0,742,27,57716.06,1
7842.0,20,38,63103.9,0
39466.0,527,38,76633.42,0
48034.0,1108,46,78710.57,1
66703.0,28,44,112014.03,0
14796.0,1234,20,49073.38,1
14643.0,34,39,79216.34,0
45698.0,118,56,161607.98,2
86459.0,362,59,130370.15,2
14763.0,484,35,95201.22,0
58178.0,3,46,78011.02,0
16683.0,52,85,190599.77,2
48758.0,62,84,224180.7,2
11278.0,378,34,81859.7,0
7742.0,280,76,190345.74,2
69366.0,374,21,25813.47,0
93073.0,68,60,157267.57,2
8114.0,116,61,115999.43,2
86595.0,134,39,95499.53,0
34298.0,465,58,130272.21,2
326.0,1,56,140415.04,2
19922.0,351,25,45852.58,0
51036.0,115,67,132105.1,2
95455.0,1253,26,41534.23,1
74917.0,365,62,155433.93,2
85099.0,426,78,159870.63,2
26289.0,292,65,151981.15,2
80833.0,340,29,59596.64,0
74244.0,390,36,119931.48,0
21937.0,482,34,71956.55,0
84913.0,117,35,89093.93,0
10649.0,777,54,109774.69,1
16862.0,452,43,91264.36,0
64527.0,253,32,50290.46,0
96194.0,222,52,123527.19,0
15902.0,29,36,68364.67,0
41778.0,20,46,103357.51,0
19030.0,433,44,86696.67,0
40419.0,959,31,83012.0,1
25966.0,107,12,15724.19,0
28856.0,25,39,50808.27,0
61891.0,1100,25,47907.94,1
78070.0,743,22,46622.77,1
15808.0,132,66,135071.54,2
19574.0,53,46,88051.36,0
56367.0,980,22,51138.4,1
22158.0,1000,15,58708.31,1
19252.0,37,20,43557.04,0
27362.0,21,42,85896.98,0
24836.0,873,44,62163.22,1
34262.0,59,35,100322.23,0
35828.0,89,68,186225.91,2
83349.0,620,19,34645.6,1
63829.0,129,31,63165.25,0
95589.0,202,60,126081.82,2
88653.0,110,32,70007.95,0
74084.0,87,44,95386.82,0
8540.0,761,30,74500.5,1
96781.0,924,19,36658.39,1
91849.0,3,39,86878.65,0
87735.0,115,9,7287.49,0
16420.0,145,35,93696.49,0
85389.0,1021,12,21723.5,1
72673.0,471,34,70434.57,0
38930.0,145,43,73933.38,0
52287.0,540,44,83860.0,1
14278.0,60,35,110636.14,0
88621.0,737,24,74642.47,1
66345.0,320,47,158468.41,2
22702.0,221,40,77411.17,0
93064.0,238,23,60903.85,0
81291.0,517,17,45034.2,1
37426.0,1274,11,34473.61,1
13963.0,486,7,29761.51,1
16071.0,8,67,116927.87,2
22191.0,31,117,261594.21,2
35079.0,679,18,35821.9,1
27003.0,43,27,52895.32,0
28773.0,12,79,152113.96,2
28006.0,866,60,143456.76,1
89214.0,395,38,63433.76,0
96527.0,216,65,149066.72,2
24045.0,55,51,141140.1,2
56179.0,119,64,124217.39,2
28227.0,28,76,163417.62,2
80221.0,145,34,67132.31,0
97292.0,86,69,211717.93,2
25430.0,471,69,137566.96,2
35802.0,55,71,118565.57,2
27470.0,35,75,189904.22,2
84836.0,133,48,120137.16,0
7435.0,38,77,178805.34,2
11515.0,2,59,121145.0,2
40061.0,323,82,190227.37,2
12825.0,30,33,78485.86,0
21342.0,19,40,72016.38,0
47440.0,136,29,53836.67,0
47762.0,21,54,108749.1,0
46675.0,51,72,141248.79,2
83961.0,102,31,77675.32,0
17678.0,90,67,216219.36,2
75307.0,37,44,70922.75,0
49173.0,604,53,76143.17,1
71788.0,222,51,107747.68,0
99043.0,73,35,84394.3,0
52694.0,78,84,162355.68,2
21495.0,25,51,102883.03,0
54258.0,21,44,102768.79,0
68540.0,373,33,52161.68,0
30004.0,37,94,258241.96,2
92996.0,367,72,95029.5,2
99909.0,881,46,90136.81,1
22634.0,148,61,126944.28,2
89758.0,93,37,63415.63,0
80459.0,236,24,78601.69,0
23110.0,630,50,128434.02,1
90174.0,89,38,76100.61,0
82737.0,380,52,90444.68,0
82822.0,1,59,100436.37,0
22653.0,34,48,82143.59,0
86902.0,866,40,88065.18,1
40154.0,14,47,82361.2,0
82312.0,409,59,128670.03,2
23875.0,503,21,51915.61,1
20570.0,632,48,124930.76,1
83094.0,49,39,68156.13,0
85815.0,488,60,136130.7,2
83688.0,361,48,128906.3,0
16327.0,323,65,112157.56,2
18450.0,401,47,93630.08,0
58271.0,876,63,150352.6,1
29818.0,56,64,122824.89,2
67010.0,465,43,95856.85,0
87896.0,384,58,97991.3,0
98610.0,27,64,142130.83,2
19131.0,30,58,156507.44,2
21053.0,251,46,101384.79,0
57590.0,1243,36,79471.97,1
24164.0,372,43,111428.13,0
19668.0,647,31,73290.88,1
34986.0,151,39,76933.64,0
54530.0,381,27,69248.41,0
47475.0,91,32,73840.47,0
26221.0,311,33,89019.03,0
27828.0,740,39,54764.72,1
50178.0,9,46,92505.46,0
87293.0,1123,35,90200.92,1
98906.0,47,48,82959.73,0
80510.0,19,26,47991.94,0
79609.0,35,46,136670.5,0
74219.0,837,45,102518.93,1
16232.0,413,54,104848.21,0
61212.0,87,43,69722.54,0
89605.0,26,79,148000.75,2
82923.0,1109,41,100776.57,1
65292.0,527,46,94644.51,0
95319.0,144,40,111944.75,0
32341.0,435,29,40713.27,0
3029.0,768,18,25331.19,1
7070.0,47,81,198874.04,2
16590.0,74,39,71911.71,0
11694.0,349,100,198118.23,2
85372.0,64,29,50044.93,0
78044.0,736,29,49560.21,1
67382.0,544,37,73862.11,1
94382.0,395,72,135982.61,2
70224.0,432,19,66810.59,0
12603.0,111,64,154185.8,2
2768.0,492,36,67032.55,0
6347.0,762,35,58514.98,1
20806.0,88,28,60839.56,0
79252.0,129,58,117575.86,2
13079.0,294,23,37045.86,0
88298.0,31,28,58248.39,0
80782.0,58,37,101595.7,0
1091.0,80,24,41149.85,0
96407.0,606,29,54531.88,1
18520.0,380,57,117709.92,0
12034.0,795,37,93046.8,1
22030.0,426,83,214266.98,2
97546.0,781,47,115583.16,1
33668.0,78,41,80190.69,0
13326.0,556,41,109831.06,1
42204.0,1152,13,15422.18,1
25158.0,505,46,93721.6,0
17039.0,49,65,181442.3,2
58278.0,364,82,161029.84,2
82550.0,387,36,90138.35,0
57318.0,28,63,156826.81,2
96287.0,913,26,58017.55,1
70836.0,406,63,132233.44,2
71449.0,1106,26,45181.59,1
25252.0,433,58,136831.24,2
17184.0,27,37,118118.5,0
24487.0,820,8,9353.04,1
12238.0,208,49,135276.48,2
39788.0,535,59,129747.5,2
89386.0,153,58,128690.46,2
86154.0,345,42,65698.9,0
19846.0,1192,15,24988.57,1
27742.0,167,38,81363.84,0
31695.0,50,66,183194.48,2
15094.0,385,18,39705.51,0
37971.0,458,72,173290.46,2
18970.0,139,91,186286.71,2
94554.0,493,60,177319.31,2
24367.0,149,57,117281.48,2
78470.0,442,26,58557.61,0
2836.0,82,40,109879.54,0
73412.0,68,58,121261.6,2
84590.0,497,62,132199.07,2
93413.0,501,31,69507.82,0
7419.0,787,14,24419.13,1
77841.0,105,17,33074.44,0
11873.0,0,37,74806.47,0
30634.0,91,72,167861.64,2
34044.0,45,46,141475.05,2
26654.0,869,24,34246.44,1
15715.0,192,44,92018.05,0
12467.0,386,40,81354.54,0
26382.0,659,13,20063.58,1
21486.0,418,21,34354.2,0
93466.0,18,37,90565.23,0
79133.0,611,23,52918.91,1
30590.0,110,86,175760.37,2
86630.0,411,29,50288.6,0
14124.0,879,50,97909.17,1
94110.0,128,63,144268.45,2
80339.0,403,26,55606.52,0
85253.0,676,66,153976.31,2
62623.0,153,67,201803.56,2
3090.0,132,54,140013.34,2
88381.0,733,39,74024.93,1
48886.0,27,35,90395.43,0
85678.0,6,68,164823.15,2
23399.0,246,52,87118.91,0
11157.0,35,61,117527.73,2
28866.0,392,31,66587.68,0
82074.0,115,36,103966.39,0
18231.0,136,48,108418.71,0
50111.0,399,31,104563.62,0
93789.0,296,81,186353.73,2
53119.0,464,40,69179.58,0
72179.0,196,44,131720.79,0
59001.0,115,66,134294.36,2
10996.0,390,14,18403.55,0
25694.0,778,33,77485.51,1
44194.0,41,60,155692.91,2
26663.0,5,25,48775.26,0
50841.0,328,12,31157.81,0
19931.0,498,22,57005.82,1
84318.0,44,14,45233.19,0
97818.0,61,52,123629.95,0
55941.0,43,26,56102.14,0
21886.0,456,74,198372.65,2
39882.0,210,15,21886.71,0
88194.0,56,55,108101.33,0
11023.0,105,34,58409.65,0
14049.0,17,61,135659.22,2
71882.0,130,40,63190.16,0
92886.0,841,8,10221.45,1
20534.0,330,35,64396.55,0
23628.0,401,27,64763.07,0
8004.0,1104,25,37644.48,1
79694.0,73,43,125789.02,0
90897.0,38,26,55431.7,0
3362.0,84,32,73474.62,0
42688.0,65,45,99134.48,0
53238.0,528,54,108057.48,0
227.0,336,43,78390.4,0
3466.0,529,7,10132.44,1
16139.0,146,23,36661.03,0
43053.0,397,39,115692.42,0
27105.0,440,27,73188.48,0
45945.0,774,25,48727.08,1
71362.0,426,8,36206.98,0
84046.0,478,16,14849.71,1
44534.0,191,16,51583.01,0
32647.0,749,16,43145.58,1
25575.0,146,27,61430.96,0
11064.0,850,23,47040.58,1
17984.0,857,9,18596.78,1
80034.0,181,26,76408.9,0
78198.0,502,17,27504.08,1
88432.0,131,29,69400.76,0
4851.0,439,32,80654.35,0
74763.0,424,13,19328.13,0
10742.0,1271,5,12665.53,1
89486.0,414,15,24820.78,0
48214.0,4,54,80453.86,0
82125.0,852,29,63810.9,1
86570.0,26,71,142933.2,2
1212.0,144,57,145814.57,2
43818.0,13,73,169700.25,2
52480.0,20,78,166587.97,2
32352.0,13,98,208908.69,2
86094.0,36,37,78208.75,0
79422.0,118,64,141918.21,2
36287.0,613,48,118140.76,1
40970.0,405,67,155823.1,2
44585.0,123,81,235307.86,2
81470.0,247,51,129472.29,0
23144.0,310,53,131807.53,2
80460.0,84,48,88153.59,0
94798.0,295,63,103704.9,2
48986.0,6,79,170035.45,2
85831.0,104,37,51517.58,0
12689.0,129,78,160833.55,2
94204.0,42,40,79333.22,0
23688.0,465,51,124850.1,0
84054.0,374,35,68246.19,0
77526.0,96,59,107301.12,0
99722.0,60,60,130589.64,2
20856.0,33,58,123703.9,2
49039.0,93,50,89656.74,0
81402.0,775,48,100938.7,1
2743.0,773,44,106599.26,1
81232.0,232,11,11141.35,0
84607.0,414,59,103463.21,0
76674.0,352,48,92597.33,0
71252.0,675,29,70775.5,1
20084.0,206,61,135479.98,2
77798.0,55,37,57394.88,0
86137.0,35,88,245175.51,2
87361.0,468,69,132033.49,2
54956.0,28,81,180326.33,2
54198.0,472,64,112557.69,2
72231.0,364,59,109264.16,0
55023.0,341,43,98407.69,0
66064.0,1275,30,62090.24,1
50943.0,333,38,50598.64,0
20866.0,499,51,81258.76,0
72773.0,551,49,105700.56,0
89845.0,747,50,115732.03,1
49506.0,111,59,116922.28,2
73251.0,1124,40,79676.14,1
79575.0,38,58,115459.68,2
23926.0,45,57,128910.1,2
94111.0,91,91,181333.33,2
3788.0,400,67,123228.07,2
48121.0,764,44,65232.12,1
47090.0,136,46,84422.38,0
81871.0,79,71,139340.89,2
14440.0,114,49,103536.29,0
17279.0,755,12,24074.66,1
85252.0,5,45,86365.53,0
28637.0,384,49,103560.56,0
76481.0,47,49,116886.22,0
83689.0,35,53,94142.35,0
2623.0,67,38,80268.18,0
48460.0,506,32,81007.3,0
72486.0,53,41,83006.04,0
13419.0,247,91,207004.66,2
93882.0,442,58,139052.81,2
11014.0,25,43,116697.29,0
75393.0,1009,34,64956.52,1
20560.0,397,39,105297.2,0
99006.0,92,42,88131.01,0
18936.0,157,52,105118.56,0
76327.0,634,72,166478.23,2
57199.0,392,67,114427.05,2
18809.0,418,35,91676.73,0
72043.0,26,65,179646.68,2
40996.0,472,37,96370.64,0
78648.0,4,41,84500.11,0
43708.0,226,77,159185.79,2
32851.0,781,43,121364.79,1
81479.0,357,32,85431.57,0
77560.0,513,97,195765.56,2
46768.0,9,33,55353.18,0
38278.0,18,76,199513.38,2
65923.0,204,52,99106.17,0
47575.0,677,72,144497.94,2
45299.0,65,42,112264.84,0
21392.0,750,72,142340.62,2
26204.0,121,56,91806.78,0
89902.0,25,57,139625.36,2
77211.0,25,98,234844.81,2
74312.0,37,77,175110.26,2
32392.0,234,71,169987.42,2
90990.0,19,37,66547.5,0
5445.0,48,9,9899.91,0
78487.0,420,73,135741.45,2
29725.0,25,42,95174.52,0
80017.0,820,49,149093.14,1
79387.0,638,62,176547.82,2
97359.0,391,53,89409.93,0
49871.0,597,31,64083.31,1
21214.0,0,61,128516.1,2
19174.0,1040,35,32711.34,1
13598.0,136,106,217714.55,2
30097.0,273,45,100800.06,0
31578.0,142,28,107205.56,0
88660.0,559,14,31512.21,1
93264.0,359,19,44068.5,0
2595.0,538,5,17897.01,1
52447.0,343,8,12054.27,0
97618.0,34,27,58749.82,0
25645.0,155,38,84476.28,0
77588.0,398,34,71614.79,0
22917.0,1195,16,29958.59,1
49402.0,24,52,149857.42,2
50796.0,260,80,206818.47,2
86910.0,45,82,177432.58,2
66808.0,60,55,78577.42,0
62630.0,98,34,57455.2,0
22420.0,34,76,137634.46,2
99695.0,374,38,56037.41,0
57333.0,168,37,80015.45,0
89828.0,58,59,122398.24,2
48244.0,472,79,212016.27,2
1184.0,125,52,128998.96,2
33803.0,90,89,165922.56,2
72071.0,176,91,206597.49,2
70888.0,315,88,152477.92,2
60380.0,16,66,134128.15,2
65729.0,23,75,136724.57,2
41793.0,13,68,133275.41,2
83492.0,372,43,92846.86,0
36625.0,218,44,96169.37,0
38031.0,495,49,61327.1,0
34848.0,42,44,90664.9,0
10360.0,109,37,74890.23,0
1944.0,378,55,118779.07,0
27269.0,47,55,80398.0,0
46145.0,190,59,131804.95,2
4006.0,48,66,100014.58,2
65482.0,728,64,116178.56,1
65006.0,302,83,184916.6,2
2353.0,71,37,112700.51,0
91655.0,503,21,29667.36,1
6977.0,30,38,84955.54,0
67182.0,31,73,163520.72,2
23588.0,320,89,208405.63,2
60561.0,496,43,86287.21,0
56853.0,58,34,65750.23,0
42031.0,68,57,111903.11,0
64541.0,102,64,169345.29,2
55239.0,27,98,206209.28,2
313.0,1382,15,20523.69,1
96004.0,741,76,121525.38,2
33454.0,786,56,112509.46,1
16640.0,25,70,143607.82,2
98517.0,110,70,146095.04,2
32400.0,420,41,73559.41,0
47868.0,690,33,50715.63,1
1214.0,2,51,112084.29,0
71432.0,56,86,218182.2,2
59749.0,218,45,104726.03,0
11229.0,644,56,112313.72,1
